学校ID,学校名称,年份,生源省份,科类,招生批次,专业名称,专业组,最低分,最高分,平均分,最低位次,录取人数,录取类型,专业类型
140,清华大学,2022,福建,2073,本科批,工科试验班类,（W999）,683.0,689.0,685.0,51.0,,普通类,2073_14_80051
140,清华大学,2022,福建,2073,本科批,自动化类,（W999）,683.0,686.0,685.0,51.0,6.0,普通类,2073_14_80051
140,清华大学,2022,福建,2073,本科批,工科试验班类,（W999）,680.0,681.0,681.0,74.0,,普通类,2073_14_80051
140,清华大学,2022,福建,2073,本科批,工科试验班类,（W999）,680.0,685.0,681.0,74.0,,普通类,2073_14_80051
140,清华大学,2022,福建,2073,本科批,建筑类,（W999）,680.0,680.0,680.0,74.0,1.0,普通类,2073_14_80051
140,清华大学,2022,福建,2073,本科批,土木类,（W999）,680.0,680.0,680.0,74.0,1.0,普通类,2073_14_80051
140,清华大学,2022,福建,2073,本科批,理科试验班类,（W999）,677.0,684.0,680.0,107.0,,普通类,2073_14_80051
140,清华大学,2022,江西,2,本科一批,文科试验班类,,654.0,663.0,0.0,,,普通类,2_7_0
140,清华大学,2022,江西,2,本科一批,法学类,,644.0,652.0,0.0,,1.0,普通类,2_7_0
140,清华大学,2022,江西,1,本科一批,计算机类,,674.0,683.0,0.0,,1.0,普通类,1_7_0
140,清华大学,2022,江西,1,本科一批,电子信息类,,673.0,675.0,0.0,,2.0,普通类,1_7_0
140,清华大学,2022,江西,1,本科一批,理科试验班,,673.0,673.0,0.0,,,普通类,1_7_0
140,清华大学,2022,江西,1,本科一批,理科试验班,,673.0,682.0,0.0,,,普通类,1_7_0
140,清华大学,2022,江西,1,本科一批,理科试验班,,672.0,672.0,0.0,34.0,,普通类,1_7_0
140,清华大学,2022,江西,1,本科一批,理科试验班类,,670.0,670.0,0.0,43.0,1.0,普通类,1_7_0
140,清华大学,2022,江西,1,本科一批,临床医学类,,670.0,671.0,0.0,43.0,,普通类,1_7_0
140,清华大学,2022,江西,1,本科一批,自动化类,,670.0,675.0,0.0,43.0,1.0,普通类,1_7_0
140,清华大学,2022,山东,3,普通类一段,文科试验班类,,680.0,0.0,0.0,22.0,1.0,普通类,3_1570_0
140,清华大学,2022,山东,3,普通类一段,临床医学类,,674.0,0.0,0.0,114.0,8.0,普通类,3_1570_0
140,清华大学,2022,山东,3,普通类一段,理科试验班类,,672.0,0.0,0.0,155.0,64.0,普通类,3_1570_0
140,清华大学,2022,河南,2,本科一批,文科试验班类,,652.0,663.0,656.0,11.0,4.0,普通类,2_7_0
140,清华大学,2022,河南,1,本科一批,理科试验班类,,692.0,698.0,694.0,24.0,,普通类,1_7_0
140,清华大学,2022,河南,1,本科一批,理科试验班,,687.0,687.0,687.0,56.0,1.0,普通类,1_7_0
140,清华大学,2022,河南,1,本科一批,计算机类,,686.0,707.0,693.0,68.0,19.0,普通类,1_7_0
140,清华大学,2022,河南,1,本科一批,理科试验班类,,686.0,700.0,691.0,68.0,,普通类,1_7_0
140,清华大学,2022,河南,1,本科一批,工科试验班,,686.0,686.0,686.0,68.0,,普通类,1_7_0
140,清华大学,2022,河南,1,本科一批,电子信息类,,684.0,698.0,688.0,82.0,12.0,普通类,1_7_0
140,清华大学,2022,河南,1,本科一批,自动化类,,684.0,709.0,688.0,82.0,11.0,普通类,1_7_0
140,清华大学,2022,河南,1,本科一批,工科试验班类,,684.0,688.0,686.0,82.0,,普通类,1_7_0
140,清华大学,2022,河南,1,本科一批,工科试验班类,,684.0,689.0,686.0,82.0,,普通类,1_7_0
140,清华大学,2022,河南,1,本科一批,理科试验班类,,684.0,687.0,685.0,82.0,,普通类,1_7_0
140,清华大学,2022,河南,1,本科一批,临床医学类,,684.0,684.0,684.0,82.0,,普通类,1_7_0
140,清华大学,2022,广东,2074,本科提前批,马克思主义理论,（101）,653.0,653.0,0.0,21.0,1.0,普通类,2074_6_56773
140,清华大学,2022,广东,2074,本科提前批,马克思主义理论,（101）,653.0,653.0,0.0,21.0,1.0,普通类,2074_6_0
140,清华大学,2022,广东,2073,本科提前批,核工程与核技术,（103）,672.0,678.0,0.0,353.0,6.0,普通类,2073_6_56774
140,清华大学,2022,广东,2073,本科提前批,核工程与核技术,（103）,672.0,678.0,0.0,353.0,6.0,普通类,2073_6_0
140,清华大学,2022,广东,2074,本科批,文科试验班类,（201）,656.0,656.0,0.0,8.0,1.0,普通类,2074_14_52660
140,清华大学,2022,广东,2074,本科批,法学类,（201）,655.0,655.0,0.0,13.0,1.0,普通类,2074_14_52660
140,清华大学,2022,广东,2074,本科批,文科试验班类,（201）,656.0,656.0,0.0,8.0,1.0,普通类,2074_14_0
140,清华大学,2022,广东,2074,本科批,法学类,（201）,655.0,655.0,0.0,13.0,1.0,普通类,2074_14_0
140,清华大学,2022,广东,2073,本科批,理科试验班类,（202）,694.0,694.0,0.0,17.0,,普通类,2073_14_52661
140,清华大学,2022,广东,2073,本科批,理科试验班类,（202）,691.0,700.0,0.0,27.0,,普通类,2073_14_52661
140,清华大学,2022,广东,2073,本科批,计算机类,（202）,690.0,709.0,0.0,37.0,3.0,普通类,2073_14_52661
140,清华大学,2022,广东,2073,本科批,理科试验班类,（202）,689.0,708.0,0.0,41.0,,普通类,2073_14_52661
140,清华大学,2022,广东,2073,本科批,工科试验班类,（202）,689.0,689.0,0.0,41.0,,普通类,2073_14_52661
140,清华大学,2022,广东,2073,本科批,建筑类,（202）,687.0,687.0,0.0,53.0,4.0,普通类,2073_14_52661
140,清华大学,2022,广东,2073,本科批,工科试验班类,（202）,686.0,690.0,0.0,63.0,,普通类,2073_14_52661
140,清华大学,2022,广东,2073,本科批,自动化类,（202）,685.0,700.0,0.0,73.0,3.0,普通类,2073_14_52661
140,清华大学,2022,广东,2073,本科批,电子信息类,（202）,684.0,692.0,0.0,86.0,6.0,普通类,2073_14_52661
140,清华大学,2022,广东,2073,本科批,工科试验班类,（202）,684.0,684.0,0.0,86.0,,普通类,2073_14_52661
140,清华大学,2022,广东,2073,本科批,理科试验班类,（202）,694.0,694.0,0.0,17.0,,普通类,2073_14_0
140,清华大学,2022,广东,2073,本科批,理科试验班类,（202）,691.0,700.0,0.0,27.0,,普通类,2073_14_0
140,清华大学,2022,广东,2073,本科批,计算机类,（202）,690.0,709.0,0.0,37.0,3.0,普通类,2073_14_0
140,清华大学,2022,广东,2073,本科批,理科试验班类,（202）,689.0,708.0,0.0,41.0,,普通类,2073_14_0
140,清华大学,2022,广东,2073,本科批,工科试验班类,（202）,689.0,689.0,0.0,41.0,,普通类,2073_14_0
140,清华大学,2022,广东,2073,本科批,建筑类,（202）,687.0,687.0,0.0,53.0,4.0,普通类,2073_14_0
140,清华大学,2022,广东,2073,本科批,工科试验班类,（202）,686.0,690.0,0.0,63.0,,普通类,2073_14_0
140,清华大学,2022,广东,2073,本科批,临床医学类,（203）,685.0,694.0,0.0,73.0,,普通类,2073_14_0
140,清华大学,2022,广东,2073,本科批,自动化类,（202）,685.0,700.0,0.0,73.0,3.0,普通类,2073_14_0
140,清华大学,2022,广东,2073,本科批,电子信息类,（202）,684.0,692.0,0.0,86.0,6.0,普通类,2073_14_0
140,清华大学,2022,广东,2073,本科批,临床医学类,（203）,684.0,693.0,0.0,86.0,,普通类,2073_14_0
140,清华大学,2022,广东,2073,本科批,理科试验班,（203）,684.0,690.0,0.0,86.0,1.0,普通类,2073_14_0
140,清华大学,2022,广东,2073,本科批,工科试验班类,（202）,684.0,684.0,0.0,86.0,,普通类,2073_14_0
140,清华大学,2022,广东,2073,本科批,临床医学类,（203）,685.0,694.0,0.0,73.0,,普通类,2073_14_52662
140,清华大学,2022,广东,2073,本科批,临床医学类,（203）,684.0,693.0,0.0,86.0,,普通类,2073_14_52662
140,清华大学,2022,广东,2073,本科批,理科试验班,（203）,684.0,690.0,0.0,86.0,1.0,普通类,2073_14_52662
140,清华大学,2022,广西,2,本科一批,法学类,,672.0,672.0,0.0,,1.0,普通类,2_7_0
140,清华大学,2022,广西,2,本科一批,文科试验班类,,671.0,680.0,0.0,,2.0,普通类,2_7_0
140,清华大学,2022,广西,1,本科一批,理科试验班类,,697.0,697.0,0.0,13.0,,普通类,1_7_0
140,清华大学,2022,广西,1,本科一批,理科试验班类,,697.0,697.0,0.0,13.0,,普通类,1_7_0
140,清华大学,2022,广西,1,本科一批,计算机类,,696.0,715.0,0.0,16.0,3.0,普通类,1_7_0
140,清华大学,2022,广西,1,本科一批,电子信息类,,693.0,699.0,0.0,17.0,4.0,普通类,1_7_0
140,清华大学,2022,广西,1,本科一批,自动化类,,686.0,688.0,0.0,33.0,2.0,普通类,1_7_0
140,清华大学,2022,广西,1,本科一批,临床医学类,,685.0,691.0,0.0,37.0,,普通类,1_7_0
140,清华大学,2022,广西,1,本科一批,工科试验班,,685.0,692.0,0.0,37.0,,普通类,1_7_0
140,清华大学,2022,广西,1,本科一批,理科试验班类,,684.0,691.0,0.0,42.0,,普通类,1_7_0
140,清华大学,2022,广西,1,本科一批,临床医学类,,684.0,684.0,0.0,42.0,,普通类,1_7_0
140,清华大学,2022,广西,1,本科一批,工科试验班类,,682.0,703.0,0.0,54.0,,普通类,1_7_0
140,清华大学,2022,广西,1,本科一批,工科试验班类,,682.0,683.0,0.0,54.0,,普通类,1_7_0
140,清华大学,2022,广西,1,本科一批,理科试验班,,682.0,683.0,0.0,54.0,2.0,普通类,1_7_0
140,清华大学,2022,广西,1,本科一批,建筑类,,681.0,686.0,0.0,62.0,2.0,普通类,1_7_0
140,清华大学,2022,广西,1,本科一批,法学类,,681.0,684.0,0.0,62.0,2.0,普通类,1_7_0
140,清华大学,2022,海南,3,本科批,文科试验班类,（14）,867.0,0.0,0.0,9.0,1.0,普通类,3_14_81983
140,清华大学,2022,海南,3,本科批,文科试验班类,（14）,867.0,0.0,0.0,9.0,1.0,普通类,3_14_0
140,清华大学,2022,海南,3,本科批,理科试验班类,（15）,864.0,0.0,0.0,10.0,1.0,普通类,3_14_0
140,清华大学,2022,海南,3,本科批,计算机类,（15）,861.0,0.0,0.0,11.0,1.0,普通类,3_14_0
140,清华大学,2022,海南,3,本科批,电子信息类,（15）,844.0,0.0,0.0,20.0,1.0,普通类,3_14_0
140,清华大学,2022,海南,3,本科批,工科试验班类,（15）,842.0,0.0,0.0,21.0,,普通类,3_14_0
140,清华大学,2022,海南,3,本科批,临床医学类,（17）,841.0,0.0,0.0,22.0,,普通类,3_14_0
140,清华大学,2022,海南,3,本科批,临床医学类,（17）,834.0,0.0,0.0,28.0,,普通类,3_14_0
140,清华大学,2022,海南,3,本科批,核工程与核技术,（16）,824.0,0.0,0.0,40.0,1.0,普通类,3_14_0
140,清华大学,2022,海南,3,本科批,理科试验班类,（15）,864.0,0.0,0.0,10.0,1.0,普通类,3_14_81978
140,清华大学,2022,海南,3,本科批,计算机类,（15）,861.0,0.0,0.0,11.0,1.0,普通类,3_14_81978
140,清华大学,2022,海南,3,本科批,电子信息类,（15）,844.0,0.0,0.0,20.0,1.0,普通类,3_14_81978
140,清华大学,2022,海南,3,本科批,工科试验班类,（15）,842.0,0.0,0.0,21.0,,普通类,3_14_81978
140,清华大学,2022,海南,3,本科批,核工程与核技术,（16）,824.0,0.0,0.0,40.0,1.0,普通类,3_14_81973
140,清华大学,2022,海南,3,本科批,临床医学类,（17）,841.0,0.0,0.0,22.0,,普通类,3_14_81968
140,清华大学,2022,海南,3,本科批,临床医学类,（17）,834.0,0.0,0.0,28.0,,普通类,3_14_81968
140,清华大学,2022,重庆,2073,本科批,临床医学类,,682.0,0.0,0.0,145.0,3.0,普通类,2073_14_0
140,清华大学,2022,重庆,2073,本科批,理科试验班类,,681.0,0.0,0.0,145.0,15.0,普通类,2073_14_0
140,清华大学,2022,重庆,2074,本科批,文科试验班类,,662.0,0.0,0.0,59.0,2.0,普通类,2074_14_0
140,清华大学,2022,四川,1,本科一批,临床医学类,,694.0,694.0,694.0,65.0,,普通类,1_7_0
140,清华大学,2022,四川,1,本科一批,工科试验班,,693.0,709.0,701.0,77.0,,普通类,1_7_0
140,清华大学,2022,四川,1,本科一批,社会科学试验班,,693.0,697.0,695.0,77.0,,普通类,1_7_0
140,清华大学,2022,四川,1,本科一批,工科试验班,,693.0,695.0,694.0,77.0,,普通类,1_7_0
140,清华大学,2022,四川,1,本科一批,工科试验班类,,693.0,698.0,694.0,77.0,,普通类,1_7_0
140,清华大学,2022,四川,1,本科一批,工科试验班类,,693.0,696.0,694.0,77.0,,普通类,1_7_0
140,清华大学,2022,四川,1,本科一批,法学类,,693.0,693.0,693.0,77.0,,普通类,1_7_0
140,清华大学,2022,四川,1,本科一批,理科试验班,,693.0,693.0,693.0,77.0,,普通类,1_7_0
140,清华大学,2022,贵州,2,本科一批,文科试验班类,,679.0,684.0,0.0,7.0,2.0,普通类,2_7_0
140,清华大学,2022,贵州,2,本科一批,社会科学试验班,,679.0,680.0,0.0,8.0,2.0,普通类,2_7_0
140,清华大学,2022,贵州,1,本科一批,理科试验班类,,681.0,681.0,0.0,7.0,,普通类,1_7_0
140,清华大学,2022,贵州,1,本科一批,理科试验班类,,677.0,693.0,0.0,8.0,,普通类,1_7_0
140,清华大学,2022,贵州,1,本科一批,计算机类,,676.0,676.0,0.0,9.0,1.0,普通类,1_7_0
140,清华大学,2022,贵州,1,本科一批,自动化类,,668.0,672.0,0.0,26.0,3.0,普通类,1_7_0
140,清华大学,2022,贵州,1,本科一批,工科试验班,,668.0,670.0,0.0,24.0,,普通类,1_7_0
140,清华大学,2022,贵州,1,本科一批,临床医学类,,667.0,671.0,0.0,28.0,,普通类,1_7_0
140,清华大学,2022,贵州,1,本科一批,工科试验班类,,667.0,667.0,0.0,29.0,,普通类,1_7_0
140,清华大学,2022,贵州,1,本科一批,电子信息类,,666.0,673.0,0.0,32.0,5.0,普通类,1_7_0
140,清华大学,2022,贵州,1,本科一批,理科试验班类,,666.0,682.0,0.0,34.0,,普通类,1_7_0
140,清华大学,2022,贵州,1,本科一批,临床医学类,,666.0,666.0,0.0,31.0,,普通类,1_7_0
140,清华大学,2022,贵州,1,本科一批,工科试验班类,,664.0,669.0,0.0,42.0,,普通类,1_7_0
140,清华大学,2022,云南,2,本科一批,文科试验班类,,702.0,0.0,0.0,51.0,,普通类,2_7_0
140,清华大学,2022,云南,2,本科一批,社会科学试验班,,697.0,0.0,0.0,51.0,,普通类,2_7_0
140,清华大学,2022,云南,1,本科一批,计算机类,,725.0,0.0,0.0,55.0,,普通类,1_7_0
140,清华大学,2022,云南,1,本科一批,理科试验班类,,721.0,0.0,0.0,55.0,,普通类,1_7_0
140,清华大学,2022,云南,1,本科一批,自动化类,,716.0,0.0,0.0,55.0,,普通类,1_7_0
140,清华大学,2022,云南,1,本科一批,理科试验班类,,716.0,0.0,0.0,55.0,,普通类,1_7_0
140,清华大学,2022,云南,1,本科一批,理科试验班类,,711.0,0.0,0.0,55.0,,普通类,1_7_0
140,清华大学,2022,云南,1,本科一批,电子信息类,,710.0,0.0,0.0,55.0,,普通类,1_7_0
140,清华大学,2022,云南,1,本科一批,工科试验班,,709.0,0.0,0.0,55.0,,普通类,1_7_0
140,清华大学,2022,云南,1,本科一批,临床医学类,,708.0,0.0,0.0,55.0,,普通类,1_7_0
140,清华大学,2022,云南,1,本科一批,理科试验班,,707.0,0.0,0.0,55.0,,普通类,1_7_0
140,清华大学,2022,云南,1,本科一批,建筑类,,706.0,0.0,0.0,55.0,,普通类,1_7_0
140,清华大学,2022,云南,1,本科一批,工科试验班类,,706.0,0.0,0.0,55.0,,普通类,1_7_0
140,清华大学,2022,云南,1,本科一批,工科试验班,,706.0,0.0,0.0,55.0,,普通类,1_7_0
140,清华大学,2022,云南,1,本科一批,临床医学类,,705.0,0.0,0.0,55.0,,普通类,1_7_0
140,清华大学,2022,陕西,1,本科一批,理科试验班类,,702.0,706.0,704.0,7.0,,普通类,1_7_0
140,清华大学,2022,陕西,1,本科一批,计算机类,,696.0,698.0,697.0,19.0,4.0,普通类,1_7_0
140,清华大学,2022,陕西,1,本科一批,临床医学类,,693.0,693.0,693.0,33.0,,普通类,1_7_0
140,清华大学,2022,陕西,1,本科一批,自动化类,,692.0,696.0,694.0,39.0,4.0,普通类,1_7_0
140,清华大学,2022,陕西,1,本科一批,电子信息类,,691.0,696.0,693.0,47.0,8.0,普通类,1_7_0
140,清华大学,2022,陕西,1,本科一批,理科试验班类,,689.0,698.0,694.0,54.0,,普通类,1_7_0
140,清华大学,2022,陕西,1,本科一批,理科试验班类,,687.0,707.0,693.0,67.0,,普通类,1_7_0
140,清华大学,2022,陕西,1,本科一批,工科试验班类,,687.0,698.0,690.0,65.0,,普通类,1_7_0
140,清华大学,2022,陕西,1,本科一批,工科试验班类,,687.0,692.0,689.0,63.0,,普通类,1_7_0
140,清华大学,2022,陕西,1,本科一批,工科试验班,,687.0,687.0,687.0,62.0,,普通类,1_7_0
140,清华大学,2022,陕西,1,本科一批,工科试验班,,687.0,687.0,687.0,68.0,,普通类,1_7_0
140,清华大学,2022,陕西,2,本科一批,文科试验班类,,655.0,676.0,666.0,6.0,2.0,普通类,2_7_0
140,清华大学,2022,陕西,1,国家专项计划本科批,自动化类,,683.0,683.0,683.0,91.0,,普通类,1_12_0
140,清华大学,2022,陕西,1,国家专项计划本科批,工科试验班类,,681.0,681.0,681.0,102.0,,普通类,1_12_0
140,清华大学,2022,陕西,1,国家专项计划本科批,工科试验班类,,672.0,677.0,674.0,200.0,,普通类,1_12_0
140,清华大学,2022,陕西,1,国家专项计划本科批,建筑类,,670.0,672.0,671.0,233.0,,普通类,1_12_0
140,清华大学,2022,陕西,1,国家专项计划本科批,理科试验班,,670.0,670.0,670.0,243.0,,普通类,1_12_0
140,清华大学,2022,陕西,1,国家专项计划本科批,土木类,,669.0,669.0,669.0,262.0,,普通类,1_12_0
140,清华大学,2022,陕西,1,国家专项计划本科批,工科试验班,,668.0,676.0,672.0,263.0,,普通类,1_12_0
140,清华大学,2022,陕西,1,国家专项计划本科批,工科试验班,,668.0,668.0,668.0,272.0,,普通类,1_12_0
140,清华大学,2022,陕西,2,国家专项计划本科批,法学类,,631.0,631.0,631.0,56.0,,普通类,2_12_0
140,清华大学,2022,陕西,2,国家专项计划本科批,社会科学试验班,,627.0,627.0,627.0,84.0,,普通类,2_12_0
140,清华大学,2022,甘肃,2,本科一批I段,文科试验班类,,622.0,630.0,625.0,,1.0,普通类,2_111_0
140,清华大学,2022,甘肃,1,本科一批I段,理科试验班类,,666.0,671.0,669.0,,,普通类,1_111_0
140,清华大学,2022,甘肃,1,本科一批I段,计算机类,,660.0,674.0,665.0,,1.0,普通类,1_111_0
140,清华大学,2022,甘肃,1,本科一批I段,临床医学类,,660.0,660.0,660.0,,,普通类,1_111_0
140,清华大学,2022,甘肃,1,本科一批I段,理科试验班类,,657.0,657.0,657.0,,,普通类,1_111_0
140,清华大学,2022,甘肃,1,本科一批I段,电子信息类,,649.0,663.0,656.0,,2.0,普通类,1_111_0
140,清华大学,2022,甘肃,1,本科一批I段,理科试验班类,,649.0,649.0,649.0,,,普通类,1_111_0
140,清华大学,2022,甘肃,1,本科一批I段,临床医学类,,649.0,649.0,649.0,,,普通类,1_111_0
140,清华大学,2022,甘肃,1,本科一批I段,自动化类,,648.0,665.0,656.0,,1.0,普通类,1_111_0
140,清华大学,2022,甘肃,1,本科一批I段,工科试验班类,,648.0,666.0,653.0,,,普通类,1_111_0
140,清华大学,2022,甘肃,1,本科一批I段,工科试验班类,,648.0,655.0,652.0,,,普通类,1_111_0
140,清华大学,2022,青海,1,本科一段,临床医学类,,636.0,0.0,642.0,10.0,2.0,普通类,1_1564_0
140,清华大学,2022,青海,1,本科一段,电子信息类,,631.0,0.0,632.0,20.0,2.0,普通类,1_1564_0
140,清华大学,2022,青海,1,本科一段,自动化类,,629.0,0.0,631.0,20.0,2.0,普通类,1_1564_0
140,清华大学,2022,青海,1,本科一段,建筑类,,628.0,0.0,628.0,20.0,1.0,普通类,1_1564_0
140,清华大学,2022,青海,1,本科一段,工科试验班类,,623.0,0.0,626.0,20.0,,普通类,1_1564_0
140,清华大学,2022,青海,1,本科一段,工科试验班,,622.0,0.0,634.0,21.0,,普通类,1_1564_0
140,清华大学,2022,新疆,2,本科一批,社会科学试验班,,604.0,604.0,0.0,,1.0,普通类,2_7_0
140,清华大学,2022,新疆,2,本科一批,文科试验班类,,602.0,602.0,0.0,,1.0,普通类,2_7_0
140,清华大学,2022,新疆,1,本科一批,理科试验班类,,669.0,671.0,0.0,,,普通类,1_7_0
140,清华大学,2022,新疆,1,本科一批,临床医学类,,662.0,662.0,0.0,,,普通类,1_7_0
140,清华大学,2022,新疆,1,本科一批,自动化类,,661.0,664.0,0.0,,1.0,普通类,1_7_0
140,清华大学,2022,新疆,1,本科一批,理科试验班类,,659.0,659.0,0.0,,,普通类,1_7_0
140,清华大学,2022,新疆,1,本科一批,计算机类,,657.0,662.0,0.0,,1.0,普通类,1_7_0
140,清华大学,2022,新疆,1,本科一批,电子信息类,,650.0,657.0,0.0,,2.0,普通类,1_7_0
140,清华大学,2022,新疆,1,本科一批,临床医学类,,650.0,650.0,0.0,,,普通类,1_7_0
140,清华大学,2022,新疆,1,本科一批,理科试验班类,,646.0,685.0,0.0,,,普通类,1_7_0
140,清华大学,2022,新疆,1,本科一批,工科试验班,,644.0,644.0,0.0,,,普通类,1_7_0
140,清华大学,2022,新疆,1,本科一批,工科试验班类,,643.0,661.0,0.0,,,普通类,1_7_0
140,清华大学,2022,新疆,1,本科一批,法学类,,643.0,643.0,0.0,,1.0,普通类,1_7_0
140,清华大学,2022,新疆,1,本科一批,工科试验班类,,642.0,650.0,0.0,,,普通类,1_7_0
140,清华大学,2022,新疆,1,本科一批,理科试验班,,642.0,642.0,0.0,,1.0,普通类,1_7_0
140,清华大学,2023,北京,3,本科批,工科试验班类,（02）,690.0,0.0,0.0,221.0,,普通类,3_14_109157
140,清华大学,2023,北京,3,本科批,建筑类,（02）,685.0,0.0,0.0,368.0,,普通类,3_14_109157
140,清华大学,2023,北京,3,本科批,电子信息类,（02）,685.0,0.0,0.0,368.0,,普通类,3_14_109157
140,清华大学,2023,北京,3,本科批,计算机类,（02）,685.0,0.0,0.0,368.0,,普通类,3_14_109157
140,清华大学,2023,北京,3,本科批,工科试验班类,（02）,685.0,0.0,0.0,368.0,,普通类,3_14_109157
140,清华大学,2023,北京,3,本科批,工科试验班类,（02）,685.0,0.0,0.0,368.0,,普通类,3_14_109157
140,清华大学,2023,北京,3,本科批,理科试验班类,（02）,685.0,0.0,0.0,368.0,,普通类,3_14_109157
140,清华大学,2023,北京,3,本科批,理科试验班类,（02）,685.0,0.0,0.0,368.0,,普通类,3_14_109157
140,清华大学,2023,北京,3,本科批,理科试验班类,（02）,685.0,0.0,0.0,368.0,,普通类,3_14_109157
140,清华大学,2023,北京,3,本科批,自动化类,（02）,685.0,0.0,0.0,368.0,,普通类,3_14_109157
140,清华大学,2023,北京,3,本科批,文科试验班类,（01）,691.0,0.0,0.0,192.0,,普通类,3_14_0
140,清华大学,2023,北京,3,本科批,文科试验班类,（01）,691.0,0.0,0.0,192.0,,普通类,3_14_0
140,清华大学,2023,北京,3,本科批,工科试验班类,（02）,690.0,0.0,0.0,221.0,,普通类,3_14_0
140,清华大学,2023,北京,3,本科批,建筑类,（02）,685.0,0.0,0.0,368.0,,普通类,3_14_0
140,清华大学,2023,北京,3,本科批,电子信息类,（02）,685.0,0.0,0.0,368.0,,普通类,3_14_0
140,清华大学,2023,北京,3,本科批,计算机类,（02）,685.0,0.0,0.0,368.0,,普通类,3_14_0
140,清华大学,2023,北京,3,本科批,临床医学类,（03）,685.0,0.0,0.0,368.0,,普通类,3_14_0
140,清华大学,2023,北京,3,本科批,临床医学类,（03）,685.0,0.0,0.0,368.0,,普通类,3_14_0
140,清华大学,2023,北京,3,本科批,工科试验班类,（02）,685.0,0.0,0.0,368.0,,普通类,3_14_0
140,清华大学,2023,北京,3,本科批,工科试验班类,（02）,685.0,0.0,0.0,368.0,,普通类,3_14_0
140,清华大学,2023,北京,3,本科批,理科试验班类,（02）,685.0,0.0,0.0,368.0,,普通类,3_14_0
140,清华大学,2023,北京,3,本科批,理科试验班类,（02）,685.0,0.0,0.0,368.0,,普通类,3_14_0
140,清华大学,2023,北京,3,本科批,理科试验班类,（02）,685.0,0.0,0.0,368.0,,普通类,3_14_0
140,清华大学,2023,北京,3,本科批,理科试验班,（03）,685.0,0.0,0.0,368.0,,普通类,3_14_0
140,清华大学,2023,北京,3,本科批,自动化类,（02）,685.0,0.0,0.0,368.0,,普通类,3_14_0
140,清华大学,2023,北京,3,本科批,工科试验班,（03）,685.0,0.0,0.0,368.0,,普通类,3_14_0
140,清华大学,2023,北京,3,本科批,临床医学类,（03）,685.0,0.0,0.0,368.0,,普通类,3_14_109156
140,清华大学,2023,北京,3,本科批,临床医学类,（03）,685.0,0.0,0.0,368.0,,普通类,3_14_109156
140,清华大学,2023,北京,3,本科批,理科试验班,（03）,685.0,0.0,0.0,368.0,,普通类,3_14_109156
140,清华大学,2023,北京,3,本科批,工科试验班,（03）,685.0,0.0,0.0,368.0,,普通类,3_14_109156
140,清华大学,2023,北京,3,本科批,文科试验班类,（01）,691.0,0.0,0.0,192.0,,普通类,3_14_109158
140,清华大学,2023,北京,3,本科批,文科试验班类,（01）,691.0,0.0,0.0,192.0,,普通类,3_14_109158
140,清华大学,2023,天津,3,本科批A段,文科试验班类,（4）,706.0,0.0,0.0,,,普通类,3_46_129255
140,清华大学,2023,天津,3,本科批A段,文科试验班类,（4）,705.0,0.0,0.0,,,普通类,3_46_129255
140,清华大学,2023,天津,3,本科批A段,计算机类,（3）,707.0,0.0,0.0,,10.0,普通类,3_46_0
140,清华大学,2023,天津,3,本科批A段,文科试验班类,（4）,706.0,0.0,0.0,,,普通类,3_46_0
140,清华大学,2023,天津,3,本科批A段,文科试验班类,（4）,705.0,0.0,0.0,,,普通类,3_46_0
140,清华大学,2023,天津,3,本科批A段,临床医学类,（2）,705.0,0.0,0.0,,,普通类,3_46_0
140,清华大学,2023,天津,3,本科批A段,电子信息类,（3）,704.0,0.0,0.0,,11.0,普通类,3_46_0
140,清华大学,2023,天津,3,本科批A段,理科试验班类,（3）,704.0,0.0,0.0,,,普通类,3_46_0
140,清华大学,2023,天津,3,本科批A段,理科试验班,（2）,704.0,0.0,0.0,,2.0,普通类,3_46_0
140,清华大学,2023,天津,3,本科批A段,自动化类,（3）,703.0,0.0,0.0,,3.0,普通类,3_46_0
140,清华大学,2023,天津,3,本科批A段,临床医学类,（2）,702.0,0.0,0.0,,,普通类,3_46_0
140,清华大学,2023,天津,3,本科批A段,理科试验班类,（3）,702.0,0.0,0.0,,,普通类,3_46_0
140,清华大学,2023,天津,3,本科批A段,理科试验班类,（3）,702.0,0.0,0.0,,,普通类,3_46_0
140,清华大学,2023,天津,3,本科批A段,工科试验班类,（3）,701.0,0.0,0.0,,,普通类,3_46_0
140,清华大学,2023,天津,3,本科批A段,工科试验班类,（3）,701.0,0.0,0.0,,,普通类,3_46_0
140,清华大学,2023,天津,3,本科批A段,计算机类,（3）,707.0,0.0,0.0,,10.0,普通类,3_46_129608
140,清华大学,2023,天津,3,本科批A段,电子信息类,（3）,704.0,0.0,0.0,,11.0,普通类,3_46_129608
140,清华大学,2023,天津,3,本科批A段,理科试验班类,（3）,704.0,0.0,0.0,,,普通类,3_46_129608
140,清华大学,2023,天津,3,本科批A段,自动化类,（3）,703.0,0.0,0.0,,3.0,普通类,3_46_129608
140,清华大学,2023,天津,3,本科批A段,理科试验班类,（3）,702.0,0.0,0.0,,,普通类,3_46_129608
140,清华大学,2023,天津,3,本科批A段,理科试验班类,（3）,702.0,0.0,0.0,,,普通类,3_46_129608
